"WaterSourceId","DisclosureId","APINumber","StateName","CountyName","OperatorName","WellName","Description","Percent"
"39c51fb7-a276-43eb-8468-93349378b83c","b6ac7f10-db66-4ae1-89c8-538b7c5b13e1","33053099280000","North Dakota","McKenzie","Hess Corporation","SC-4WX-LW-153-98-3130H-1","Produced Water","1.31"
"46fae956-9b28-4512-9eb2-014ebfef7f19","b6ac7f10-db66-4ae1-89c8-538b7c5b13e1","33053099280000","North Dakota","McKenzie","Hess Corporation","SC-4WX-LW-153-98-3130H-1","Groundwater, < 1000TDS","98.69"
"4a403fd6-d721-478d-b40f-b2422dca78ea","92f4ad53-d3cd-4406-896e-542ba979e30c","35019265520000","Oklahoma","Carter","XTO Energy/ExxonMobil","Hewitt Unit 27-1502","Groundwater, < 1000TDS","92.66"
"41b62be7-5775-485c-9531-651f89785eb3","97952d8b-0b6b-48db-8ee7-546b9646e2cb","42103373160000","Texas","Crane","Blackbeard Operating","BILLY BONES #6","Groundwater, < 1000TDS","100.00"
"99d78d0f-8f0c-4bfd-b1b0-0acf5ba0d618","2c37ce9d-833e-4d4b-b623-5486b8fc40ff","05045245700000","Colorado","Garfield","TEP Rocky Mountain LLC","Leverich WMC 512-18-793","Produced Water","100.00"
"97b0cfd4-f5a6-45f4-a1cd-55486fe13ff2","d5eb5d70-1f97-422a-b599-55b3a9db1d56","42329446860000","Texas","Midland","Diamondback E&P LLC","BLACKFOOT EAST H 707JM","Produced Water","100.00"
"eb72890d-5252-43c5-95a6-8463ce873379","b9950c26-650c-45e4-9832-55e98bf0bc2e","05005075320000","Colorado","Arapahoe","Crestone Peak Resources","ALAMOSA 05-64 05-04-03 01BH","Surface Water, < 1000TDS","100.00"
"8b49cc08-cf2c-4a4f-ab78-5bfb30b10b48","e576fa33-1c37-499c-bc2b-563baea6477b","37059282970000","Pennsylvania","Greene","Greylock Production LLC","Wildcat 13MH","Produced Water","6.00"
"d5321df9-7dc7-4fb5-b2e4-150aecc29b34","e576fa33-1c37-499c-bc2b-563baea6477b","37059282970000","Pennsylvania","Greene","Greylock Production LLC","Wildcat 13MH","Groundwater, < 1000TDS","16.00"
"348e695b-444d-429c-a464-1b706a366336","e576fa33-1c37-499c-bc2b-563baea6477b","37059282970000","Pennsylvania","Greene","Greylock Production LLC","Wildcat 13MH","Surface Water, < 1000TDS","78.00"
"47dff997-b59d-43f4-8bda-8a8040ea8437","30949df8-ee92-4cbf-a891-56939f656570","45051029070000","Virginia","Dickenson","EnerVest, Ltd.","VCI-530640","Other, < 1000TDS","100.00"
"c1b8e2db-9c11-49c1-a236-072daf940e0c","407b1c93-4291-4111-9129-56a62f18bada","30025516220000","New Mexico","Lea","Avant Operating, LLC","Angry Angus 32 State Com #703H","Surface Water, < 1000TDS","100.00"
"bab62100-6295-4266-bf27-48b012ca58f6","89fdc8d6-7600-4949-974a-56b8cf726a79","37015238600000","Pennsylvania","Bradford","Chesapeake Operating, Inc.","PAULINY 2HC","Produced Water","100.00"
"26d7deb5-ab65-4144-8ea3-4609ac2b7641","b7a0fd7b-a345-4c21-be4e-56cbb9d63e89","42497381320000","Texas","Wise","Lakota Energy, LTD.","Gregg-Mann 1H","Groundwater, < 1000TDS","100.00"
"043ac36c-0aee-460d-9ffd-c64bbdf893ed","8075f22b-a597-4b4c-8af5-56fb5d37251d","33053099500000","North Dakota","McKenzie","Petro Hunt, L.L.C.","TY WEBB 148-103-1A-12- 4H","Groundwater, < 1000TDS","100.00"
"a3e3327c-c699-4458-a114-54b8254b0f50","85c4038e-485d-4e49-9c55-5707656d3116","42103350690000","Texas","Crane","Blackbeard Operating","WADDELL TR A 1934","Produced Water","100.00"
"3fc94261-209a-473d-b88a-2119b07ca921","60fec2c1-e352-4c63-8ba9-5803659bbdbc","42477311960000","Texas","Washington","Magnolia Oil & Gas LLC","Saratoga D 4H","Other, < 1000TDS","100.00"
"9b67cd06-a92c-4430-90fe-a7a0d8dc9d80","7d3db1b7-fdda-4595-93a0-58c6fc486d67","42103373340000","Texas","Crane","Blackbeard Operating","WADDELL TR A 3342","Produced Water","100.00"
"e29f567e-528d-477b-a41d-a9993652ee76","dc0ae697-4107-42c1-9313-58f9ef6dd220","37005314620000","Pennsylvania","Armstrong","Snyder Brothers Inc.","Lash 8H","Produced Water","9.90"
"b02b512f-1a57-470e-b147-609a15fb62db","dc0ae697-4107-42c1-9313-58f9ef6dd220","37005314620000","Pennsylvania","Armstrong","Snyder Brothers Inc.","Lash 8H","Surface Water, < 1000TDS","90.10"
"0aa9eaf2-9ab3-4cbb-bce5-75697e0188b5","98e7cd73-29ab-4726-98b5-59653fdb3210","15007244870100","Kansas","Barber","Mach Resources","JMC 17-18-35-11 1H","Surface Water, < 1000TDS","100.00"
"6ee0307f-32e9-49a5-9961-a3d14daec403","9fa18c1b-c65a-4baa-82a3-59b2808fd67e","33053069340000","North Dakota","McKenzie","ConocoPhillips Company/Burlington Resources","GLADSTONE 6-1-13MBH","Groundwater, < 1000TDS","100.00"
"7dd2985e-101d-419e-b205-3f1c98a6ee90","a64abd72-ee85-45ad-ab61-59b80aab224b","42003488400000","Texas","Andrews","ConocoPhillips Company/Burlington Resources","MABEE DDA HZ1 3609TH","Produced Water","100.00"
"decedcc8-7be0-484b-98e6-2e27d6529b46","9081587a-ba27-4240-bfbe-59cc5fa10ff5","42395320830000","Texas","Robertson","WildFire Energy Operating LLC","PRONGHORN A 3H","Groundwater, < 1000TDS","100.00"
"c7977320-bc91-4649-b2c8-4d3e939d5e4a","3ab98743-cc2e-482b-abc0-59dc379e19f1","42493329750000","Texas","Wilson","Trinity Operating (USG), LLC","LYNYRD SKYNYRD 63H","Groundwater, < 1000TDS","100.00"
"2b3cc477-4bab-44db-a193-329fcdb00a19","78f0b853-7d8f-4774-bce9-59f7ad5038ac","42283373070000","Texas","La Salle","Lewis Energy Group","HENDERSON-CENIZO PSA E NO. 15H","Groundwater, > 1000TDS","100.00"
"3fac1b1d-479c-46ef-b8ab-0ee267026ab3","cc6254a3-279b-4006-9766-5a1531aceaef","05103111930000","Colorado","Rio Blanco","Caerus Oil and Gas LLC","FRU 297-8B8","Produced Water","100.00"
"1a96956a-cb77-484e-85f5-9aa1fb2459c8","dbd2a5a3-2813-47f7-829a-5ae4a94c258a","42317450030000","Texas","Martin","Diamondback E&P LLC","JAGUAR WEST 135 101 K 1WA","Produced Water","100.00"
"9b86a2d5-8135-4358-8caf-aa60e71da591","b572ec02-2d76-4a5b-bab4-5b25c3db0878","05123490420000","Colorado","Weld","Noble Energy, Inc.","SHELTON H03-615","Groundwater, < 1000TDS","89.92"
"23dbfb78-642f-4dae-aefe-d0c9a1fc3b55","b572ec02-2d76-4a5b-bab4-5b25c3db0878","05123490420000","Colorado","Weld","Noble Energy, Inc.","SHELTON H03-615","Produced Water","10.08"
"7275b860-7462-46a1-8d06-508330b05896","cbbbf584-e46e-49ef-a0a5-5bb0fa6915b6","42301365670000","Texas","Loving","COG Operating LLC","Tonopah 53-2 SB Unit 2751H","Groundwater, < 1000TDS","100.00"
"1b99ca26-4503-4de1-8e75-fd73b674ed1c","3e490f91-82a7-4566-8ced-5bc9bfd156c3","42103019710000","Texas","Crane","Blackbeard Operating","WADDELL TR A 0521U","Produced Water","100.00"
"25e760d5-f092-4ac3-8af2-f06dae2db40c","a1852c3e-113a-4f89-834f-5cc27a5bc27b","05005075310000","Colorado","Arapahoe","Crestone Peak Resources","ALAMOSA 05-64 05-04-03 01AH","Surface Water, < 1000TDS","100.00"
"c02030ff-ef95-4168-8e95-b267ab458767","3e82fee1-0220-4e5f-a1ab-5d74ca0d9606","35077218240000","Oklahoma","Latimer","EnerQuest Operating L.L.C.","Holly 1-7","Groundwater, < 1000TDS","100.00"
"2429fd13-006b-4591-a36a-8800ce67ebdb","8c54c6c1-a4e0-4cba-9dd0-5dc0068deb89","49005781720000","Wyoming","Campbell","Rockies Resources Holdings LLC","Ptarmigan 4472-1324-1PH","Groundwater, > 1000TDS","100.00"
"5097ad2f-e532-43fd-9963-954ac7c06f2b","64111bc6-1cc8-45f1-baac-5ea9cb38bebf","05005075350000","Colorado","Arapahoe","Crestone Peak Resources","ALAMOSA 05-64 05-04-03 03AH","Surface Water, < 1000TDS","100.00"
"1aef52f3-3bfa-4cb5-9524-685ffb4101d1","974044bd-237c-465c-b4c6-5ee8d40018c4","30015496300000","New Mexico","Eddy","COG Operating LLC","Atticus State Com #703H","Produced Water","100.00"
"53fc94ea-4520-4773-be91-b4bcb02150ff","d43450ad-873e-4ddc-b267-5ef774a3fb91","30025475610000","New Mexico","Lea","Matador Production Company","Big Stag Fed Com 304H","Produced Water","50.00"
"6cfbce1b-397e-47a9-ba98-aa928fbd7559","689be9d5-4998-42ca-9848-5f2c4a9ae20a","33061051810000","North Dakota","Mountrail","Hess Corporation","EN-MADISYN-LE- 154-94-0705H-11","Produced Water","0.68"
"f17e14bf-8198-4239-be34-d4de7ee9a5e6","689be9d5-4998-42ca-9848-5f2c4a9ae20a","33061051810000","North Dakota","Mountrail","Hess Corporation","EN-MADISYN-LE- 154-94-0705H-11","Groundwater, < 1000TDS","99.32"
"435549fa-8f82-45ba-a04e-0c5f53c52780","0f7ab930-fec3-453e-b12c-5f37f5dc5d26","33053095730000","North Dakota","McKenzie","ConocoPhillips Company/Burlington Resources","PARRISH 3C TFH","Groundwater, < 1000TDS","100.00"
"d0447155-161b-4dac-9969-540e04eb2d5a","29ceb4e1-c2b1-4891-8205-5f48855d157c","42405308080000","Texas","San Augustine","Pine Wave Energy Partners","Williams Chumley WO B #1HB","Surface Water, < 1000TDS","100.00"
"a9578b0c-8e53-46d3-89c2-dad9801e38d3","1b4e9165-7ba2-4a9f-a35c-5f751479be65","42389403060000","Texas","Reeves","BPX Operating Company","CHEVY COLORADO 56 T2 20X17 W101H","Groundwater, < 1000TDS","100.00"
"4eb11a5e-2b4c-4570-981e-0d7f30b2b760","6c39e772-5b13-4e51-a0b2-5ff4a4f6db29","42127388370000","Texas","Dimmit","Grit Oil and Gas Management, LLC","GRIT FAITH SANDY D 03H 03H","Groundwater, < 1000TDS","100.00"
"1acccc09-e412-4534-9785-20c46e5b7067","25217dbb-8534-4613-bdb7-5ffd35e27455","34067217500000","Ohio","Harrison","EAP Ohio LLC","Burdette 19-12-6 5H","Surface Water, < 1000TDS","100.00"
"947a6613-4719-4326-9f0e-eebbd876e329","b140eb57-9fbc-4353-b7b3-617ae963e945","05123514230000","Colorado","Weld","Verdad Resources LLC","CHIVE 2536-12H","Groundwater, < 1000TDS","100.00"
"e36a3028-4bd1-4b3d-bd1f-2ef0bbb0d084","e0f7e204-bfad-4132-9d74-61eb83705dbe","42227422160000","Texas","Howard","Bayswater Exploration & Production, LLC","EXTENDOLERO XL6 5 8 17 H 1WA","Groundwater, < 1000TDS","100.00"
"f3c69e3a-b3e1-4f5a-937f-5621bc27cec4","4d26e143-062c-4347-bda7-627649b6f2fd","35109225330000","Oklahoma","Oklahoma","Stephens & Johnson Operating Co.","OKC South Wilcox 15-4","Groundwater, < 1000TDS","93.10"
"506fb846-a86d-46fc-8588-926a3e01b155","9de3e0b3-d410-4703-a4de-62d716f668d5","42097346590000","Texas","Cooke","HWH DRILLING LLC","Danglemeyer B #1B","Groundwater, < 1000TDS","100.00"
"12ddbcda-2ec6-4993-a92c-80bdd01ad8b9","5aa15204-42cc-432c-9c06-63e88c6e49c6","42383413470000","Texas","Reagan","Civitas Permian Operating, LLC","UL Boet E 5H","Groundwater, < 1000TDS","57.10"
"7f3bb681-98c7-4096-8884-268e1b661e2c","5aa15204-42cc-432c-9c06-63e88c6e49c6","42383413470000","Texas","Reagan","Civitas Permian Operating, LLC","UL Boet E 5H","Produced Water","42.90"
"c236d590-fbc1-4dfe-acb3-94cfd5e09038","e447e8fe-2b56-482c-9340-64c77a6923c3","42041326650000","Texas","Brazos","WildFire Energy Operating LLC","CLOSS LAND AND CATTLE ALLOCATION 2H","Groundwater, < 1000TDS","100.00"
"dbd87f06-0989-4c35-8fe7-7136c20a708e","b8920f9b-2326-4e5d-815e-64fe4bdaa2c5","33053095450000","North Dakota","McKenzie","ConocoPhillips Company/Burlington Resources","KERMIT 1-8-32UTFH","Groundwater, < 1000TDS","100.00"
"ed7c1e5b-f5cc-47a2-98d6-056bcdaaa0c9","8fa9a5d5-df22-450d-90c8-65b2ff91bd7b","33053091590000","North Dakota","McKenzie","ConocoPhillips Company/Burlington Resources","BAILEY-GEORGE 1A TFH-ULW","Groundwater, < 1000TDS","100.00"
"dac5621d-83a0-480a-a295-3bb004171cec","899acbfd-4f4c-4f3f-a991-6693f0d3a1ff","42497381100000","Texas","Wise","EagleRidge Energy, LLC","Skinner-Fletcher A 1H","Surface Water, < 1000TDS","100.00"
"0105b9f0-40f0-4740-ad24-51b6196cd4a7","ff99e518-e6f8-495d-89a9-671637676589","35073270630000","Oklahoma","Kingfisher","Mach Resources","LSEOU 37-5HO","Surface Water, < 1000TDS","100.00"
"c90a7084-030a-4d9f-9e84-625a60cedaf2","f3148dbf-76dd-4f2b-bfd2-67173cb3cda8","30025508080000","New Mexico","Lea","MEWBOURNE OIL COMPANY","EL MAR 21 B1DM FED COM 1H","Produced Water","100.00"
"21f36729-787f-457e-ab65-a601a685ad6d","0af37a3f-ecea-4679-af3b-6745540799b5","42203355930000","Texas","Harrison","RFE Operating, LLC","OSCEOLA MCELROY HEIRS (AW) 3H","Groundwater, > 1000TDS","100.00"
"9f2a29cf-f28a-4d4f-8530-7ae7bc7cdd08","1f1f85d5-3930-4bdb-b391-675d5563b9ee","05123521710000","Colorado","Weld","Verdad Resources LLC","TIMBRO STATE 3625-14H","Groundwater, < 1000TDS","100.00"
"b255d32d-d3f0-4956-a908-4464ae72ee9f","93c61c0c-e3e1-469f-8242-6764b9911464","30025510610000","New Mexico","Lea","Pride Energy Company","Grama Ridge State Com 402H","Groundwater, < 1000TDS","100.00"
"d46629db-0cb2-4f48-9ed4-cc65ed70a43f","aae01abd-1e6f-4b69-ad26-677bc80dc12e","42123349890000","Texas","DeWitt","ConocoPhillips Company/Burlington Resources","H H UNIT  B  8","Groundwater, < 1000TDS","100.00"
"7a4f8cda-b6d6-4cd1-81d4-45ce9a831e4c","edc65519-c1a4-4c40-b639-67b9bf0bb917","37115230310000","Pennsylvania","Susquehanna","COTERRA ENERGY INC.","Diaz Family LP 006","Groundwater, < 1000TDS","100.00"
"c90fc922-4588-4445-aca8-f34c35d213f1","4d47d2f1-4714-42e8-956c-682ae2844b35","47095028630000","West Virginia","Tyler","Antero Resources Corporation","RINGNUS UNIT 2H","Produced Water","100.00"
"7f3d6e36-b600-47de-b681-c7f0a8b8e3a7","26312d61-2704-4198-878d-68f1c2dc6299","33105059770000","North Dakota","Williams","Hess Corporation","BL-IVERSON B-LN-155-95-0807H-1","Produced Water","1.09"
"d6620d28-3b8b-4085-b859-905ccb5c9225","26312d61-2704-4198-878d-68f1c2dc6299","33105059770000","North Dakota","Williams","Hess Corporation","BL-IVERSON B-LN-155-95-0807H-1","Groundwater, < 1000TDS","98.91"
"89ba5343-864e-4f14-99ea-19d926d72691","f55c3fb2-5fdb-4fae-b23c-6909595b4b8f","42497381190000","Texas","Wise","EagleRidge Energy, LLC","Skinner-Fletcher F 6H","Surface Water, < 1000TDS","100.00"
"4f79f7e8-cabb-4589-b415-55b72586e5d0","26ab6514-6762-4b08-a91b-69324bf0acc5","42389405500000","Texas","Reeves","UpCurve Energy LLC","Rose Dunn 14-13 Unit A 7H","Groundwater, > 1000TDS","100.00"
"182efae4-b6eb-4497-b11b-53be7eea4e56","42af2f8b-f449-4eb4-81db-6949f781855f","35051250330000","Oklahoma","Grady","Continental Resources, Inc","Nolan 1-29-20-17-8XHS","Produced Water","25.00"
"dfff5e25-cc80-4b48-a242-ab3a299bf774","42af2f8b-f449-4eb4-81db-6949f781855f","35051250330000","Oklahoma","Grady","Continental Resources, Inc","Nolan 1-29-20-17-8XHS","Surface Water, > 1000TDS","75.00"
"8140dcbd-ab13-44f6-a67c-e400dff6e2bd","b5a44ccd-07e5-4156-acf7-69aeea709d51","30015540190000","New Mexico","Eddy","Burnett Oil Co., Inc.","Four Mile Draw 2H","Produced Water","100.00"
"14dff67f-caa3-4423-9baa-4f73fa84aac8","2c16fc19-b207-4eb9-84f4-6a630e3c9ab6","05123520370000","Colorado","Weld","Noble Energy, Inc.","SHELTON H13-725","Groundwater, < 1000TDS","100.00"
"a5f2eaf4-6404-4bbe-90ac-04a62342dea8","33fdc5bb-13f8-4018-839e-6a760e25640b","42297363020000","Texas","Live Oak","ConocoPhillips Company/Burlington Resources","F. MALEK UNIT A 3","Groundwater, < 1000TDS","100.00"
"54c76f8d-b7a6-4d42-8b06-db1933e6b852","2aaf44a1-4fa9-4094-a7a3-6b031385d5ad","35063249630000","Oklahoma","Hughes","GULF EXPLORATION, L.L.C.","Melton 1-17","Groundwater, < 1000TDS","89.89"
"c4f77b5d-d1ad-4560-b20a-70791d487df4","0a4a6ec1-4845-4329-9f44-6b930dae671b","05123506040000","Colorado","Weld","Summit Oil & Gas","CASTOR 7-59 11-2-5","Groundwater, < 1000TDS","100.00"
"2bd61528-67f4-470f-b487-5a7a60bd0e31","de6c338b-a077-42df-8f87-6c2803f84bc5","05123496580000","Colorado","Weld","Civitas North LLC","CANVASBACK 32-33-6HN","Surface Water, < 1000TDS","100.00"
"55bfb8a0-ca39-44fb-be52-f5236a691a45","591f77ae-8c44-4457-8f97-6c7d88ec4c32","42389405510000","Texas","Reeves","UpCurve Energy LLC","Rose Dunn 14-13 Unit A 8H","Groundwater, > 1000TDS","100.00"
"3c3942fc-89f9-4cea-b625-e5553a8a55d0","9b6d0877-fc5c-47f9-be4b-6cef974397f0","49005784300000","Wyoming","Campbell","Rockies Resources Holdings LLC","Lums 4472-1312-1PH","Groundwater, > 1000TDS","100.00"
"4f7ed0ba-1b60-4cf4-9513-c2862fee1e4f","b1711107-00e0-42a0-8509-6d9cedd7355e","42103373630000","Texas","Crane","Blackbeard Operating","Waddell TR A 3379","Produced Water","100.00"
"08d91b5d-5c91-4822-96c2-936e455b081d","06328428-875a-4bc6-ae9a-6de9f1436b31","42103023730000","Texas","Crane","Blackbeard Operating","Waddell TR A 80","Produced Water","100.00"
"3d56a73f-e812-4137-b262-b41cf287dd32","0f47fe9e-2c73-4399-8403-6e4b19393947","42255375900000","Texas","Karnes","ConocoPhillips Company/Burlington Resources","BRYSCH-KIT-WITC USW B 1","Groundwater, < 1000TDS","100.00"
"d7c31c62-5941-4dfc-af1a-8b6c52640528","e36fd339-0fb7-4f8b-b0a0-6ed925d63538","42255351770000","Texas","Karnes","ConocoPhillips Company/Burlington Resources","MATTE UNIT A 7","Groundwater, < 1000TDS","100.00"
"587f68e4-4e68-42d7-9170-138f946c2b8d","f9bca6df-1941-4f72-9d8d-6f22e2d7f457","42005304910000","Texas","Angelina","Aethon Energy Operating LLC","Bronto 2HB 02","Groundwater, < 1000TDS","100.00"
"8fb462f2-1f5d-48c3-9ca9-32c551563b80","d06fa0f4-d75d-43b1-9af6-6f3bf418d0e8","42439372980000","Texas","Tarrant","TEP Barnett USA, LLC","Capt El Dorado MIPA 3H","Groundwater, < 1000TDS","96.72"
"f9a270e1-4d2b-45a6-80e4-aff38000c966","d0e71e21-eab7-4de5-b66b-6f8c702d81f4","42255351720000","Texas","Karnes","ConocoPhillips Company/Burlington Resources","MATTE UNIT A 3","Groundwater, < 1000TDS","100.00"
"1ca86e47-bbd4-4c9a-82ea-09769c9af85b","579ddc47-a170-490f-a4d4-6feee642c765","30025510080000","New Mexico","Lea","Pride Energy Company","Grama Ridge State Com 92H","Groundwater, < 1000TDS","100.00"
"6767d544-13e6-4a2c-bbab-d771d74b95da","2654f77a-c067-46bd-9381-702897ec114d","33053069370000","North Dakota","McKenzie","ConocoPhillips Company/Burlington Resources","GLADSTONE 4-1-13TFH","Groundwater, < 1000TDS","100.00"
"5c93bbe8-eb71-47af-bc6e-5ae097d3ec13","56411ad8-b3cb-4d99-880d-70522f8a6070","34067217520000","Ohio","Harrison","EAP Ohio LLC","Burdette 19-12-6 205H","Surface Water, < 1000TDS","100.00"
"6292f9fe-a8ea-4f4f-b17b-778bc0553d66","57780067-0417-4598-94a5-707d541d211c","42323336240000","Texas","Maverick","Strand Energy, L.C.","Faith-State-Rincon 'B' Unit #1H","Produced Water","8.00"
"f592f02f-7fdc-4e2c-b039-842d555731b3","57780067-0417-4598-94a5-707d541d211c","42323336240000","Texas","Maverick","Strand Energy, L.C.","Faith-State-Rincon 'B' Unit #1H","Groundwater, > 1000TDS","92.00"
"7869f46f-89ba-4ead-918c-fbb690d71d94","c0295658-95ec-4491-bafb-70d869040a02","33053094840000","North Dakota","McKenzie","ConocoPhillips Company/Burlington Resources","OLE 4-1-29MBH","Groundwater, < 1000TDS","100.00"
"1f456b24-d8e9-41e0-983e-f0abc6bf19eb","827d1c58-ff2b-4e69-b6b1-71274eaf3a60","35103247950000","Oklahoma","Noble","Territory Resources","Kennedy 1-2","Groundwater, > 1000TDS","100.00"
"5d566cd8-3c45-4b8a-97c9-2cf3316d2ecd","bf4a777a-2b87-4115-8912-71464784f10a","35137277000000","Oklahoma","Stephens","Cheyenne Petroleum Company","Biffle 22-15 S2H","Groundwater, < 1000TDS","100.00"
"315787c2-f2ce-4cf5-b4ff-8862a9365c13","4ff82d28-90e0-4ec9-ac13-71835bf5d401","33053095470000","North Dakota","McKenzie","ConocoPhillips Company/Burlington Resources","OLE 2-1-29MTFH","Groundwater, < 1000TDS","100.00"
"9e8a33da-54bf-4beb-8cb9-8ae954e8be8c","16a31f40-7c9d-426f-9fc6-719f3434bc55","42103372860000","Texas","Crane","Ring Energy, Inc.","Lea, PJ Etal 4006 M","Surface Water, < 1000TDS","100.00"
"7478a90a-257d-422b-a956-43a502665dac","7c49c58e-5534-48ab-ad7a-71a378f868f6","33053094810000","North Dakota","McKenzie","ConocoPhillips Company/Burlington Resources","LONE BEAVER 4-1-17MBH","Groundwater, < 1000TDS","100.00"
"b42a6742-3d16-49e9-9646-0f6534805123","703dd6fa-9535-41af-809c-71d6cfd95488","42497381110000","Texas","Wise","EagleRidge Energy, LLC","Skinner-Fletcher B 2H","Surface Water, < 1000TDS","100.00"
"e12765d7-403b-43e6-aea8-1f303ce147f6","23e08473-36e2-4ebc-be7e-7260d708a437","42173390290000","Texas","Glasscock","Hannathon Petroleum II, LLC","Bodine T 17-29 9 9H","Groundwater, > 1000TDS","100.00"
"5075fa3b-476d-4345-b617-8bfda72544f4","36acaf6e-9407-4120-a5dd-72f1af57bac9","37129292170000","Pennsylvania","Westmoreland","Apex Energy LLC","Graham Pad 12H","Surface Water, < 1000TDS","100.00"
"fb0d387d-234d-47a1-bfb1-65e251699f46","a4b94d4e-4a08-44e1-b006-730f5845a5f4","42103372540000","Texas","Crane","Blackbeard Operating","BUCCANEER 6","Groundwater, < 1000TDS","100.00"
"6bb12248-9d7e-4c0d-8fe1-19ef086936d8","0590115a-7981-4c2d-91d0-735bb687298d","42317450020000","Texas","Martin","Diamondback E&P LLC","JAGUAR WEST 135 101 J 1MS","Produced Water","100.00"
"9c872d2d-fff0-4692-9d3f-53aa778809c7","4b17edbd-8225-4224-9195-736a427374a8","33053094670000","North Dakota","McKenzie","ConocoPhillips Company/Burlington Resources","TAILGUNNER 2F MBH-ULW","Groundwater, < 1000TDS","100.00"
"505b3e3a-b5c1-4a36-a3be-528ab651bc9c","72f302cd-c5d9-465d-b06e-73fc5ec645c1","34067217480000","Ohio","Harrison","EAP Ohio LLC","Burdette 19-12-6 1H","Surface Water, < 1000TDS","100.00"
"25492993-3f71-41cf-ac8a-5b3fba8291b9","d235632e-81c0-4026-b33f-743a1f01c9ab","42317450010000","Texas","Martin","Diamondback E&P LLC","JAGUAR WEST 61-101 B 1LS","Produced Water","100.00"
"4b7e6bee-7c02-41d0-897d-51321eec87c3","5f2ac55a-a104-4fe8-ac5c-75b3adae0871","33061051790000","North Dakota","Mountrail","Hess Corporation","EN-MADISYN-LE- 154-94-0705H-9","Groundwater, < 1000TDS","98.97"
"8507bba2-14ec-4bca-b41a-e8f38595eb24","5f2ac55a-a104-4fe8-ac5c-75b3adae0871","33061051790000","North Dakota","Mountrail","Hess Corporation","EN-MADISYN-LE- 154-94-0705H-9","Produced Water","1.03"
"59074942-0d4d-4c7c-904e-aec0de707d5e","54a76676-3cb7-4f13-8f59-767faacbfbb3","42317442690000","Texas","Martin","Diamondback E&P LLC","VANDENBERG EAST 12 24 UNIT 4WBMART 4WB","Groundwater, < 1000TDS","100.00"
"52f6f05d-c1e1-4d93-83ed-f2706484ffd2","3795e6ce-3cda-4c04-be3b-774e459186b9","37115230150000","Pennsylvania","Susquehanna","COTERRA ENERGY INC.","Diaz Family LP 024","Groundwater, < 1000TDS","100.00"
"24355680-37dd-4170-9ae8-213d4166303c","2ba1be36-a96c-4dfd-bf9d-7868f2e3b92e","42255377470000","Texas","Karnes","Magnolia Oil & Gas LLC","Soundgarden Unit 106H","Other, < 1000TDS","100.00"
"234519c4-0c12-4b5f-80ff-6c4347a34db3","33c5704a-8159-4a4f-9179-7877319c1f62","35019265510000","Oklahoma","Carter","XTO Energy/ExxonMobil","Hewitt Unit 27-0102","Groundwater, < 1000TDS","91.39"
"bcd58292-d184-4229-b660-56eb7cb7dd95","52d179dd-c25c-4257-8c2e-790fbacbbe64","05123490460000","Colorado","Weld","Noble Energy, Inc.","SHELTON H03-625","Groundwater, < 1000TDS","89.25"
"b4d52d85-fd4a-4142-bdbe-2edc7c38e9fb","52d179dd-c25c-4257-8c2e-790fbacbbe64","05123490460000","Colorado","Weld","Noble Energy, Inc.","SHELTON H03-625","Produced Water","10.75"
"90f20637-f858-49cb-b346-d4f8ec992425","0199ae76-4b40-49b3-a520-7916199c724d","49009487760000","Wyoming","Converse","Rockies Resources Holdings LLC","Lily 17-8-35-67-1H","Groundwater, < 1000TDS","100.00"
"65441929-8e25-49b7-9b25-16034fdacd44","91c2463a-a88b-4207-9bf4-79411da307a5","42123349900000","Texas","DeWitt","ConocoPhillips Company/Burlington Resources","H H UNIT  B  9","Groundwater, < 1000TDS","100.00"
"34f859fe-0ad8-4631-8fac-51778fe418dd","1d20c353-8f7b-4650-ac8b-797f041376e3","30039313170000","New Mexico","Rio Arriba","LOGOS Operating, LLC","Rosa Unit #643H","Groundwater, < 1000TDS","60.00"
"981cc86c-376e-4677-b5c2-774c9b321019","1d20c353-8f7b-4650-ac8b-797f041376e3","30039313170000","New Mexico","Rio Arriba","LOGOS Operating, LLC","Rosa Unit #643H","Produced Water","40.00"
"4c6b23a7-3b25-48f8-9669-8533606f5e5f","a965d745-20dd-4c01-8a0c-79fab7f090fd","30015500950000","New Mexico","Eddy","XTO Energy/ExxonMobil","Shanghai Rooster 15-10 Federal 806H","Groundwater, > 1000TDS","5.00"
"e72b627f-96aa-4cab-9b0d-1d7b31bcb466","a965d745-20dd-4c01-8a0c-79fab7f090fd","30015500950000","New Mexico","Eddy","XTO Energy/ExxonMobil","Shanghai Rooster 15-10 Federal 806H","Produced Water","95.00"
"a0c86134-c3da-41df-ba2b-40c7ab1a6e55","b6de5acf-d2aa-4f37-888b-7a1b768b4fd5","42109339930000","Texas","Culberson","COG Operating LLC","Yahtzee 10H","Groundwater, < 1000TDS","22.00"
"e5b0afc4-6ba4-482d-8a1c-dd1a386fcb72","b6de5acf-d2aa-4f37-888b-7a1b768b4fd5","42109339930000","Texas","Culberson","COG Operating LLC","Yahtzee 10H","Produced Water","78.00"
